NAME,GEOID,state_name,"Auto/Retail Debt Delinquency Rate, All","Auto/Retail Debt Delinquency Rate, Communities of Color","Auto/Retail Debt Delinquency Rate, Majority White Communities","Share of Subprime Consumers with Auto/Retail Delinquencies, All","Share of Near-Prime Consumers with Auto/Retail Delinquencies, All","Share of Prime Consumers with Auto/Retail Delinquencies, All","Share with Open Auto Debt, All","Share with Open Auto Debt, Communities of Color","Share with Open Auto Debt, Majority White Communities","Share with Open Auto/Retail Debt, All","Share with Open Auto/Retail Debt, Communities of Color","Share with Open Auto/Retail Debt, Majority White Communities","% population in rural areas, 2010 (Census)",poc_pct,"Average household income, 2019 (ACS)","Average non-white household income, 2019 (ACS)","Average white, non-Hispanic household income, 2019 (ACS)"
"Lee County, Kentucky",21129,Kentucky,0.0810811,n/a**,0.0810811,n/a*,n/a*,n/a*,0.2358974,n/a**,0.2371134,0.3641026,n/a**,0.3659794,1,0.043453,39008,55372,38798
"Leslie County, Kentucky",21131,Kentucky,0.0465116,n/a**,0.0472441,n/a*,n/a*,0,0.2813456,n/a**,0.2920635,0.3914373,n/a**,0.4,1,0.0246037,39649,96005,38735
"Letcher County, Kentucky",21133,Kentucky,0.0510949,n/a**,0.0512821,0.25,0,0,0.3343512,n/a**,0.3374613,0.4167939,n/a**,0.4210526,1,0.0254317,47200,55404,47002
"Lewis County, Kentucky",21135,Kentucky,0.0530303,n/a**,0.0530303,n/a*,n/a*,0,0.2424242,n/a**,0.2424242,0.3282828,n/a**,0.3282828,1,0.0223597,47765,21066,48140
"Lincoln County, Kentucky",21137,Kentucky,0.0533808,n/a**,0.0533808,0.2096774,0.0363636,0,0.2766532,n/a**,0.2766532,0.3751687,n/a**,0.3751687,0.8165872,0.0575257,54753,71678,53916
"Livingston County, Kentucky",21139,Kentucky,0.0761905,n/a**,0.0761905,n/a*,n/a*,0,0.223301,n/a**,0.223301,0.3333333,n/a**,0.3333333,0.9537767,0.0464537,64268,56605,64516
"Logan County, Kentucky",21141,Kentucky,0.0384615,n/a**,0.0384615,0.2,0.0138889,0,0.2350835,n/a**,0.2350835,0.3400955,n/a**,0.3400955,0.7498044,0.1142666,60451,43357,62285
"Lyon County, Kentucky",21143,Kentucky,0.0434783,n/a**,0.0434783,n/a*,n/a*,0,0.2644628,n/a**,0.2644628,0.3719008,n/a**,0.3719008,1,0.0987789,64743,33740,68104
"McCracken County, Kentucky",21145,Kentucky,0.0733945,n/a**,0.0728682,0.3129252,0.0086207,0.0025575,0.2116377,n/a**,0.2118765,0.2951666,n/a**,0.2945368,0.278243,0.1670037,69078,52664,71716
"McCreary County, Kentucky",21147,Kentucky,0.055,n/a**,0.055,n/a*,0,0,0.2411504,n/a**,0.2411504,0.4424779,n/a**,0.4424779,1,0.1056971,39988,11125,40360
"McLean County, Kentucky",21149,Kentucky,0.037037,n/a**,0.037037,n/a*,n/a*,0,0.2730376,n/a**,0.2730376,0.3617747,n/a**,0.3617747,1,0.0393192,62656,32166,63871
"Madison County, Kentucky",21151,Kentucky,0.0467626,n/a**,0.0469738,0.2396313,0,0,0.3191869,n/a**,0.3208498,0.3901569,n/a**,0.3921498,0.3851729,0.1053721,68898,60646,69724
"Magoffin County, Kentucky",21153,Kentucky,0.0697674,n/a**,0.0708661,n/a*,n/a*,0,0.2349869,n/a**,0.2340426,0.3289817,n/a**,0.3297872,1,0.0123289,43655,26300,43833
"Marion County, Kentucky",21155,Kentucky,0.042654,n/a**,0.042654,n/a*,n/a*,0,0.2677305,n/a**,0.2677305,0.3687943,n/a**,0.3687943,0.7151362,0.1221679,55942,37856,58291
"Marshall County, Kentucky",21157,Kentucky,0.0331754,n/a**,0.0331754,0.2033898,0.0307692,0,0.2807339,n/a**,0.2807339,0.3834862,n/a**,0.3834862,0.858592,0.0365158,70833,112522,70030
"Martin County, Kentucky",21159,Kentucky,0.0526316,n/a**,0.0526316,n/a*,n/a*,0,0.3003003,n/a**,0.3003003,0.3933934,n/a**,0.3933934,1,0.0771806,49051,45550,49054
"Mason County, Kentucky",21161,Kentucky,0.0458716,n/a**,0.0458716,n/a*,0.0363636,0,0.3093146,n/a**,0.3104056,0.3778559,n/a**,0.3791887,0.5539737,0.1103904,70046,48486,72489
"Meade County, Kentucky",21163,Kentucky,0.033195,n/a**,0.0381862,0.1860465,0,0,0.3327556,n/a**,0.3177388,0.4142115,n/a**,0.4044834,0.8589959,0.1055993,72177,61079,73285
"Menifee County, Kentucky",21165,Kentucky,0.0694444,n/a**,0.0694444,n/a*,n/a*,n/a*,0.226601,n/a**,0.226601,0.3399015,n/a**,0.3399015,1,0.0287133,47917,23584,48328
"Mercer County, Kentucky",21167,Kentucky,0.0384615,n/a**,0.0384615,n/a*,n/a*,0,0.260184,n/a**,0.260184,0.3390276,n/a**,0.3390276,0.5914397,0.0917933,66500,50242,67505
"Metcalfe County, Kentucky",21169,Kentucky,0.080292,n/a**,0.080292,n/a*,n/a*,0,0.3343949,n/a**,0.3343949,0.4267516,n/a**,0.4267516,1,0.0508171,47093,21538,49110
"Monroe County, Kentucky",21171,Kentucky,0.0629371,n/a**,0.0629371,n/a*,n/a*,0.011236,0.2849003,n/a**,0.2849003,0.3988604,n/a**,0.3988604,1,0.0665287,55109,41199,55829
"Montgomery County, Kentucky",21173,Kentucky,0.039548,n/a**,0.039548,0.1780822,0.0135135,0,0.3152542,n/a**,0.3152542,0.3954802,n/a**,0.3954802,0.5911167,0.0721561,57732,35407,59303
"Morgan County, Kentucky",21175,Kentucky,0.079646,n/a**,0.0810811,n/a*,n/a*,0.02,0.2327869,n/a**,0.2343234,0.3672131,n/a**,0.3630363,1,0.0733745,49961,43950,50239
"Muhlenberg County, Kentucky",21177,Kentucky,0.059126,n/a**,0.059126,0.2467532,0.0204082,0.0046948,0.2971246,n/a**,0.2971246,0.4046858,n/a**,0.4046858,0.6843392,0.0795451,57437,41134,58396
"Nelson County, Kentucky",21179,Kentucky,0.0351494,n/a**,0.0351494,0.1941748,0,0,0.3075328,n/a**,0.3075328,0.3911541,n/a**,0.3911541,0.5694454,0.0963417,82718,129448,78901
"Nicholas County, Kentucky",21181,Kentucky,0.0120482,n/a**,0.0120482,n/a*,n/a*,n/a*,0.3113208,n/a**,0.3113208,0.3915094,n/a**,0.3915094,1,0.0426395,55681,69963,54964
"Ohio County, Kentucky",21183,Kentucky,0.0622568,n/a**,0.0622568,0.2641509,0.0384615,0,0.2462173,n/a**,0.2462173,0.3425034,n/a**,0.3425034,0.7348796,0.0574135,62237,39467,63189
"Oldham County, Kentucky",21185,Kentucky,0.0205882,n/a**,0.0205882,0.1585366,0.011236,0,0.2995868,n/a**,0.3000517,0.3502066,n/a**,0.3507501,0.2032794,0.1169524,133900,144649,132963
"Owen County, Kentucky",21187,Kentucky,0.0594059,n/a**,0.0606061,n/a*,n/a*,0,0.2830189,n/a**,0.2901961,0.3773585,n/a**,0.3843137,1,0.0156539,68307,44841,68629
"Owsley County, Kentucky",21189,Kentucky,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,0.2406015,n/a**,0.2362205,0.3458647,n/a**,0.3464567,1,0.0657362,47219,n/a**,47219
"Pendleton County, Kentucky",21191,Kentucky,0.06,n/a**,0.06,n/a*,n/a*,0.0081967,0.3285714,n/a**,0.3285714,0.4020408,n/a**,0.4020408,1,0.0392534,63926,52718,64130
"Perry County, Kentucky",21193,Kentucky,0.045977,n/a**,0.0464396,0.1707317,0.0294118,0,0.3425814,n/a**,0.344782,0.4149578,n/a**,0.4214003,0.7407356,0.048152,53993,43142,54396
"Pike County, Kentucky",21195,Kentucky,0.042641,n/a**,0.0409605,0.1842105,0.0130719,0.0023697,0.3033098,n/a**,0.3073886,0.3895822,n/a**,0.3948111,0.8779835,0.0310268,52110,99232,50982
"Powell County, Kentucky",21197,Kentucky,0.0434783,n/a**,0.0434783,n/a*,n/a*,0.0133333,0.261194,n/a**,0.261194,0.340796,n/a**,0.340796,0.6710536,0.0425878,51797,65475,51245
"Pulaski County, Kentucky",21199,Kentucky,0.0677749,n/a**,0.0676203,0.2909091,0.0222222,0.0041494,0.2875234,n/a**,0.2880383,0.3611632,n/a**,0.3622009,0.5394764,0.0576845,60035,68374,59667
"Robertson County, Kentucky",21201,Kentucky,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,0.2580645,n/a**,0.2580645,0.2903226,n/a**,0.2903226,1,0.0607631,53601,29071,54610
"Rockcastle County, Kentucky",21203,Kentucky,0.0655738,n/a**,0.0655738,n/a*,n/a*,0,0.2972399,n/a**,0.2972399,0.3842888,n/a**,0.3842888,0.8371834,0.0281807,51627,29704,51874
"Rowan County, Kentucky",21205,Kentucky,0.0425532,n/a**,0.042735,0.1785714,0,0,0.2421203,n/a**,0.2413793,0.3309456,n/a**,0.3304598,0.6879098,0.0548415,56144,49040,56450
"Russell County, Kentucky",21207,Kentucky,0.0222222,n/a**,0.0222222,n/a*,n/a*,0,0.2045061,n/a**,0.2045061,0.3102253,n/a**,0.3102253,1,0.0651929,49682,61116,49289
"Scott County, Kentucky",21209,Kentucky,0.0287356,n/a**,0.02886,0.1764706,0.0145985,0,0.3432836,n/a**,0.3423475,0.3960964,n/a**,0.3952819,0.3246349,0.1303529,87058,69516,89096
"Shelby County, Kentucky",21211,Kentucky,0.0220441,n/a**,0.0221774,0.1058824,0.0217391,0,0.2602459,n/a**,0.2614108,0.3401639,n/a**,0.3423237,0.4700765,0.1983096,89068,58414,94886
"Simpson County, Kentucky",21213,Kentucky,0.0462963,n/a**,0.0471698,n/a*,n/a*,0,0.2658863,n/a**,0.2685026,0.361204,n/a**,0.3648881,0.4521844,0.1483254,61077,54341,61934
"Spencer County, Kentucky",21215,Kentucky,0.0128205,n/a**,0.0128205,n/a*,n/a*,0,0.3270869,n/a**,0.3270869,0.3969336,n/a**,0.3969336,1,0.0593148,91493,92366,91446
"Taylor County, Kentucky",21217,Kentucky,0.0379747,n/a**,0.0384615,0.2075472,0.0153846,0,0.2751196,n/a**,0.2779126,0.3755981,n/a**,0.3762136,0.5219076,0.1046889,59529,56075,59745
"Todd County, Kentucky",21219,Kentucky,0.0638298,n/a**,0.0652174,n/a*,n/a*,0,0.2520548,n/a**,0.2506964,0.3808219,n/a**,0.3788301,1,0.1426599,61829,30240,67436
"Trigg County, Kentucky",21221,Kentucky,0.0382514,n/a**,0.0382514,n/a*,n/a*,0,0.2901235,n/a**,0.2901235,0.3683127,n/a**,0.3683127,0.79357,0.1184857,67091,63011,67519
"Trimble County, Kentucky",21223,Kentucky,0.0824742,n/a**,0.0824742,n/a*,n/a*,0,0.2824427,n/a**,0.2824427,0.3587786,n/a**,0.3587786,0.946986,0.0600608,65931,47812,66908
"Union County, Kentucky",21225,Kentucky,0.0503145,n/a**,0.0506329,n/a*,n/a*,0,0.3,n/a**,0.3014706,0.3853658,n/a**,0.3848039,0.6528287,0.1759803,60222,33695,64207
"Warren County, Kentucky",21227,Kentucky,0.042173,n/a*,0.0425685,0.1965517,0.0039841,0.0011655,0.2713407,n/a*,0.2721393,0.3402214,n/a*,0.340796,0.3118497,0.2163122,74776,69843,75974
"Washington County, Kentucky",21229,Kentucky,0.0285714,n/a**,0.0285714,n/a*,n/a*,0,0.2561308,n/a**,0.2575342,0.3760218,n/a**,0.3780822,1,0.1230142,66579,43686,69000
"Wayne County, Kentucky",21231,Kentucky,0.055794,n/a**,0.055794,0.2363636,n/a*,0,0.2468553,n/a**,0.2468553,0.3616352,n/a**,0.3616352,0.6773171,0.0683831,55543,38061,56241
"Webster County, Kentucky",21233,Kentucky,0.0448718,n/a**,0.0448718,n/a*,n/a*,0,0.295,n/a**,0.295,0.385,n/a**,0.385,1,0.1163912,58282,45726,59598
"Whitley County, Kentucky",21235,Kentucky,0.0712644,n/a**,0.0714286,0.3229167,0,0,0.2743208,n/a**,0.2769912,0.3751096,n/a**,0.3778761,0.65157,0.0401041,56554,45166,56880
"Wolfe County, Kentucky",21237,Kentucky,0.0357143,n/a**,0.0357143,n/a*,n/a*,0,0.2580645,n/a**,0.2580645,0.3346774,n/a**,0.3346774,1,0.0184543,36718,23300,37001
"Woodford County, Kentucky",21239,Kentucky,0.0229226,n/a**,0.0229885,n/a*,0,0,0.3038906,n/a**,0.3037975,0.3648791,n/a**,0.3649789,0.3615622,0.1379284,80655,57733,83160
"Acadia Parish, Louisiana",22001,Louisiana,0.0557668,n/a**,0.0564827,0.2457143,0.0065789,0,0.3015544,n/a**,0.3034773,0.4062176,n/a**,0.4077977,0.5169896,0.2262036,61465,36608,67627
"Allen Parish, Louisiana",22003,Louisiana,0.0918728,n/a**,0.0902527,0.3521127,0.0153846,0,0.3120244,n/a**,0.3147287,0.4155251,n/a**,0.4139535,0.6942245,0.2904208,61465,46732,64902
"Ascension Parish, Louisiana",22005,Louisiana,0.0487385,0.0967742,0.0453416,0.2649007,0.0167224,0,0.3771131,0.2616279,0.3907515,0.4494148,0.3546512,0.4612717,0.1321643,0.315813,105975,113874,103138
"Assumption Parish, Louisiana",22007,Louisiana,0.0492958,n/a*,0.0364963,0.1857143,0.0163934,0,0.3384853,0.3027523,0.3283582,0.4374034,0.412844,0.4089552,0.4499381,0.3443812,63643,46641,70805
"Avoyelles Parish, Louisiana",22009,Louisiana,0.077381,n/a**,0.0857143,0.296875,0,0.0037453,0.3122896,n/a**,0.3154762,0.4200337,n/a**,0.4122024,0.63782,0.3496275,57201,36325,66212
"Beauregard Parish, Louisiana",22011,Louisiana,0.0678295,n/a**,0.0678295,0.33,0.0088496,0.0033003,0.3681267,n/a**,0.3681267,0.4743709,n/a**,0.4743709,0.6649464,0.1976352,67685,59523,69380
"Bienville Parish, Louisiana",22013,Louisiana,0.1092896,0.0689655,0.0588235,0.3050847,n/a*,0,0.3186274,0.3495935,0.3636364,0.4362745,0.4634146,0.4685315,0.7983697,0.4569449,49035,32985,62291
"Bossier Parish, Louisiana",22015,Louisiana,0.0592768,n/a**,0.0582404,0.2402089,0.0179104,0.0010331,0.3691328,n/a**,0.3719308,0.4391408,n/a**,0.4419643,0.2434198,0.3325876,69729,51890,77663
"Caddo Parish, Louisiana",22017,Louisiana,0.0978723,0.1426799,0.0674779,0.2965051,0.0152284,0.0022371,0.2888219,0.259695,0.2979339,0.3629931,0.3416122,0.3702479,0.1443509,0.5571972,69968,51932,90769
"Calcasieu Parish, Louisiana",22019,Louisiana,0.0691171,0.1108871,0.0524455,0.2792642,0.008016,0.0007117,0.333719,0.2800908,0.3602564,0.4066116,0.3618471,0.4302564,0.2050029,0.3257729,76975,49450,88720
"Caldwell Parish, Louisiana",22021,Louisiana,0.089172,n/a**,0.0872483,n/a*,n/a*,0,0.3362832,n/a**,0.3384146,0.4454277,n/a**,0.4390244,1,0.2081665,61083,30899,67421
"Cameron Parish, Louisiana",22023,Louisiana,0.0097087,n/a**,0.015625,n/a*,n/a*,0,0.4653465,n/a**,0.472,0.509901,n/a**,0.512,1,0.1171717,74910,35087,80301
"Catahoula Parish, Louisiana",22025,Louisiana,0.1208054,n/a**,0.125,n/a*,n/a*,0.012987,0.3213115,n/a**,0.3363229,0.4786885,n/a**,0.4932736,1,0.3388286,60017,38364,68082
"Claiborne Parish, Louisiana",22027,Louisiana,0.0833333,n/a*,n/a*,0.2745098,n/a*,0,0.2944039,n/a*,n/a*,0.4014598,n/a*,n/a*,0.8235534,0.5483891,43917,38155,49433
"Concordia Parish, Louisiana",22029,Louisiana,0.0891089,0.1411765,0.047619,0.2711864,n/a*,0,0.28327,0.25,0.3167939,0.3745247,0.3491379,0.4007634,0.33455,0.4306805,51568,30698,65314
"De Soto Parish, Louisiana",22031,Louisiana,0.0813187,0.0972222,0.0674157,0.2868852,0.0217391,0,0.3727477,0.2866894,0.403071,0.5045045,0.4846416,0.5047985,0.7726216,0.412254,65839,38581,84560
"East Baton Rouge Parish, Louisiana",22033,Louisiana,0.0821745,0.1183469,0.0469723,0.293884,0.0142076,0.001557,0.2886621,0.2670391,0.30555,0.3513983,0.3461452,0.3504308,0.0687596,0.561736,82783,59146,106647
"East Carroll Parish, Louisiana",22035,Louisiana,0.0909091,0.1071429,n/a*,n/a*,n/a*,n/a*,0.2566845,0.2407407,n/a*,0.342246,0.3333333,n/a*,0.345792,0.7102593,58740,23570,126503
"East Feliciana Parish, Louisiana",22037,Louisiana,0.0619469,n/a*,0.0522388,0.25,n/a*,0,0.2958258,n/a*,0.3265993,0.4047187,n/a*,0.4478115,1,0.4664189,68891,53073,78792
"Evangeline Parish, Louisiana",22039,Louisiana,0.0446194,n/a**,0.0448549,0.1744186,0.028169,0,0.3231774,n/a**,0.3234649,0.4102285,n/a**,0.4111842,0.6109346,0.3367769,48970,27944,57770
"Franklin Parish, Louisiana",22041,Louisiana,0.0600707,n/a**,0.0886076,0.2077922,0.0172414,0,0.3103976,n/a**,0.316092,0.4266055,n/a**,0.4482759,0.7418501,0.3487499,50029,34526,56128
"Grant Parish, Louisiana",22043,Louisiana,0.0740741,n/a**,0.0740741,0.3114754,0.0185185,0,0.365812,n/a**,0.365812,0.4529915,n/a**,0.4529915,0.8559326,0.2347807,52966,29335,56463
"Iberia Parish, Louisiana",22045,Louisiana,0.0681234,0.0588235,0.0646259,0.2631579,0.0197368,0,0.2787041,0.244898,0.3300142,0.3635064,0.3387755,0.4110953,0.2813627,0.4124112,63066,42677,75794
"Iberville Parish, Louisiana",22047,Louisiana,0.0751295,0.1084337,n/a*,0.2410714,0.0227273,0,0.3110624,0.3297297,0.3188406,0.4173056,0.4486487,0.4492754,0.5921466,0.5232466,66504,49686,80115
"Jackson Parish, Louisiana",22049,Louisiana,0.0744681,n/a**,0.0783133,n/a*,n/a*,0,0.3094688,n/a**,0.3167539,0.4226328,n/a**,0.421466,0.6553398,0.3270357,55915,40112,63273
"Jefferson Parish, Louisiana",22051,Louisiana,0.0653088,0.0805833,0.0393352,0.2672498,0.0170455,0.0015343,0.2717423,0.2798398,0.2617989,0.3265007,0.3431242,0.3055746,0.0114252,0.4821627,74204,61145,83590
"Jefferson Davis Parish, Louisiana",22053,Louisiana,0.0374016,n/a*,0.0342612,0.1717172,0.0183486,0,0.3438874,n/a*,0.3439001,0.4450308,n/a*,0.4466859,0.506995,0.2186317,65425,40795,72229
"Lafayette Parish, Louisiana",22055,Louisiana,0.0539318,0.0996169,0.0480607,0.2623239,0.0092764,0.0005659,0.3142781,0.2247874,0.327572,0.3774262,0.3061968,0.3868313,0.0831852,0.3479561,83575,63498,92062
"Lafourche Parish, Louisiana",22057,Louisiana,0.0348743,n/a**,0.0350163,0.1830986,0.0096154,0.001233,0.3467934,n/a**,0.348138,0.4153376,n/a**,0.4164674,0.2421666,0.2316834,68225,41218,74495
"LaSalle Parish, Louisiana",22059,Louisiana,0.0614525,n/a**,0.0529412,n/a*,n/a*,0,0.3780822,n/a**,0.3843931,0.4821918,n/a**,0.4855491,0.7319006,0.1726701,60286,42658,62490
"Lincoln Parish, Louisiana",22061,Louisiana,0.0770751,n/a*,0.0666667,0.3114754,0.0103093,0,0.3028846,0.2409639,0.352,0.400641,0.3855422,0.476,0.4067829,0.4670237,58164,33153,78209
"Livingston Parish, Louisiana",22063,Louisiana,0.055668,n/a**,0.0549563,0.2618454,0.0080429,0.0008326,0.3699769,n/a**,0.3699531,0.4505774,n/a**,0.4511737,0.4111665,0.1231141,76802,57874,78904
"Madison Parish, Louisiana",22065,Louisiana,0.1486486,0.1506849,n/a*,n/a*,n/a*,n/a*,0.2137405,0.2263374,n/a*,0.2748092,0.2921811,n/a*,0.2244274,0.6615956,46317,32643,67185
"Morehouse Parish, Louisiana",22067,Louisiana,0.1065089,n/a*,0.1084337,0.3173077,0.0266667,0.0062893,0.277647,n/a*,0.2974359,0.3917647,n/a*,0.425641,0.5003753,0.5067161,45813,30113,59620
"Natchitoches Parish, Louisiana",22069,Louisiana,0.0759219,n/a*,0.0761905,0.2538462,0.009901,0,0.3141264,0.421875,0.2868217,0.4237918,0.53125,0.4069767,0.5005055,0.479481,47309,33391,58945
"Orleans Parish, Louisiana",22071,Louisiana,0.0836397,0.0954466,0.0234043,0.2767094,0.0139535,0.0023781,0.2350474,0.2454508,0.2475062,0.2924872,0.3068819,0.2899002,0.0059186,0.6930364,77676,51555,125228
"Ouachita Parish, Louisiana",22073,Louisiana,0.0645514,0.1219512,0.0462863,0.2376874,0.0147059,0,0.2861736,0.2097902,0.3190128,0.3873526,0.3328671,0.4204753,0.2419139,0.4215725,64077,34688,85324
"Plaquemines Parish, Louisiana",22075,Louisiana,0.0443686,n/a*,0.0377358,0.1969697,n/a*,0,0.3586801,0.3873874,0.3634538,0.4189383,0.4324324,0.4257028,0.1953823,0.360785,76432,56265,85893
"Pointe Coupee Parish, Louisiana",22077,Louisiana,0.0851852,0.0909091,0.0735294,0.2933333,n/a*,0,0.322963,0.2610442,0.3619048,0.3940741,0.3453815,0.4285714,0.5781072,0.3967569,66680,47894,78151
"Rapides Parish, Louisiana",22079,Louisiana,0.07437,0.1125654,0.061627,0.2666667,0.028754,0,0.3209408,0.2737263,0.3448763,0.4059181,0.3746254,0.424735,0.3952725,0.387814,68816,50016,78891
"Red River Parish, Louisiana",22081,Louisiana,0.1181818,n/a**,n/a*,n/a*,n/a*,n/a*,0.3193277,n/a**,n/a*,0.4537815,n/a**,n/a*,1,0.4330415,58402,30001,76490
"Richland Parish, Louisiana",22083,Louisiana,0.0703704,n/a**,0.065,0.25,0.0175439,0,0.3060278,n/a**,0.3020833,0.4095827,n/a**,0.4104167,0.6604584,0.3942997,51463,38382,58868
"Sabine Parish, Louisiana",22085,Louisiana,0.0852941,n/a**,0.0746888,0.3176471,0.030303,0,0.3355438,n/a**,0.3278388,0.4416445,n/a**,0.4340659,0.8819791,0.3242049,55685,40006,61774
"St. Bernard Parish, Louisiana",22087,Louisiana,0.0889831,n/a*,0.0828877,0.3129771,0.01,0,0.3092949,n/a*,0.3048659,0.3717949,n/a*,0.3644488,0.0425384,0.3765616,56887,48105,61309
"St. Charles Parish, Louisiana",22089,Louisiana,0.048433,0.0710901,0.0410367,0.2539683,0.015873,0,0.3745174,0.3827434,0.3733076,0.4485199,0.460177,0.4458414,0.114892,0.3487958,89045,68430,98904
"St. Helena Parish, Louisiana",22091,Louisiana,0.0510949,0.0461538,n/a*,n/a*,n/a*,0,0.2699386,0.2484472,0.2857143,0.4141104,0.3913043,0.4183674,1,0.5585122,61237,40989,84495
"St. James Parish, Louisiana",22093,Louisiana,0.0673401,0.096,0.0273973,0.3076923,0,0,0.3703125,0.3139932,0.5555556,0.459375,0.4197952,0.5793651,0.2770337,0.5182091,70558,53177,89193
"St. John the Baptist Parish, Louisiana",22095,Louisiana,0.0928339,0.0940695,n/a**,0.2808989,0.0463576,0,0.3623512,0.3858801,n/a**,0.4479167,0.4651838,n/a**,0.1344613,0.6568151,70802,64724,80251
"St. Landry Parish, Louisiana",22097,Louisiana,0.0759625,0.0778302,0.0787746,0.2857143,0.0053191,0,0.3156173,0.2978911,0.3239188,0.3867539,0.3681898,0.3954104,0.4817231,0.4563675,53665,45386,59202
"St. Martin Parish, Louisiana",22099,Louisiana,0.0531209,n/a**,0.0527027,0.2280702,0,0,0.348949,n/a**,0.3465286,0.4444444,n/a**,0.4427527,0.4957055,0.3567706,65800,45708,74887
"St. Mary Parish, Louisiana",22101,Louisiana,0.0541455,0.0375,0.0348837,0.2158273,0.015625,0,0.2858073,0.3191489,0.2991071,0.3821615,0.4255319,0.3824405,0.1303934,0.4392364,54359,43635,61218
"St. Tammany Parish, Louisiana",22103,Louisiana,0.0371454,n/a**,0.0318123,0.2147887,0.0065681,0.000446,0.3391366,n/a**,0.3405301,0.3990119,n/a**,0.4,0.2321811,0.2143717,88518,78817,90629
"Tangipahoa Parish, Louisiana",22105,Louisiana,0.0607639,n/a*,0.0516529,0.2480818,0.0159574,0.0020812,0.3462307,0.3181818,0.368171,0.4248627,0.4272727,0.4527316,0.4092917,0.3677276,65721,51935,71942
"Tensas Parish, Louisiana",22107,Louisiana,n/a*,n/a*,n/a**,n/a*,n/a*,n/a*,0.2903226,n/a*,n/a**,0.3387097,n/a*,n/a**,1,0.5775049,39433,30850,49538
"Terrebonne Parish, Louisiana",22109,Louisiana,0.0565287,n/a**,0.044898,0.256705,0,0.0040214,0.3070818,n/a**,0.3258289,0.3797314,n/a**,0.3982808,0.2062846,0.3333304,73594,57583,80921
"Union Parish, Louisiana",22111,Louisiana,0.05,n/a*,0.040404,0.2181818,0.016129,0,0.2952087,n/a*,0.3032129,0.3925811,n/a*,0.3895582,0.8291008,0.310786,61857,31917,72833
"Vermilion Parish, Louisiana",22113,Louisiana,0.0481283,n/a**,0.0474255,0.2147239,0.0070423,0,0.3133998,n/a**,0.3156409,0.4119601,n/a**,0.4150198,0.5462163,0.2168546,66097,44110,71049
"Vernon Parish, Louisiana",22115,Louisiana,0.0564636,n/a*,0.0614203,0.261194,0.0129032,0.0026042,0.3909613,0.3333333,0.3738739,0.4748924,0.4901961,0.4612613,0.4989682,0.29944,63430,51684,68040
"Washington Parish, Louisiana",22117,Louisiana,0.0752033,n/a**,0.0759494,0.2686567,0.0091743,0,0.2850356,n/a**,0.2850242,0.3840063,n/a**,0.3748792,0.6667444,0.3445892,52104,39559,57946
"Webster Parish, Louisiana",22119,Louisiana,0.1073446,n/a*,0.0787879,0.3571429,0.0166667,0,0.3127036,n/a*,0.2982005,0.4242671,n/a*,0.4190231,0.5304196,0.3804597,43967,29711,52420
"West Baton Rouge Parish, Louisiana",22121,Louisiana,0.0911528,n/a**,0.0972222,0.3018868,0.0327869,0,0.3408019,n/a**,0.2765957,0.4351415,n/a**,0.3776596,0.3046074,0.441439,79390,60674,92782
"West Carroll Parish, Louisiana",22123,Louisiana,0.0789474,n/a**,0.0805369,n/a*,n/a*,0,0.3407821,n/a**,0.3409091,0.4217877,n/a**,0.4204545,1,0.2122996,55983,30898,61719
"West Feliciana Parish, Louisiana",22125,Louisiana,0.0569106,n/a*,n/a**,n/a*,n/a*,0,0.297546,n/a*,n/a**,0.3742331,n/a*,n/a**,1,0.4763417,85586,56070,98953
"Winn Parish, Louisiana",22127,Louisiana,0.1044776,n/a**,0.15625,0.372549,n/a*,0,0.3065217,n/a**,0.3546099,0.4173913,n/a**,0.4326241,0.6489257,0.3500314,56203,39561,62921
"Androscoggin County, Maine",23001,Maine,0.0258065,n/a**,0.0261609,0.1725664,0,0,0.3881541,n/a**,0.3901582,0.4439333,n/a**,0.4461043,0.4336688,0.0939016,77447,70321,77918
"Aroostook County, Maine",23003,Maine,0.0152284,n/a**,0.0152439,0.122807,0.0076336,0,0.3947615,n/a**,0.3954034,0.4569691,n/a**,0.4577861,0.8026576,0.0587533,52681,69400,52029
"Cumberland County, Maine",23005,Maine,0.0127991,n/a*,0.0126654,0.1265823,0.0082645,0.000358,0.3365017,n/a*,0.3383743,0.3708028,n/a*,0.3726108,0.3609847,0.1012905,102890,91702,103717
"Franklin County, Maine",23007,Maine,0.0126263,n/a**,0.0127226,n/a*,0,0,0.3694474,n/a**,0.3704918,0.4290358,n/a**,0.4295082,0.8299857,0.0437596,64842,49620,65301
"Hancock County, Maine",23009,Maine,0.0176152,n/a**,0.0176152,0.1052632,0.017094,0.0019011,0.3670678,n/a**,0.3690869,0.4026258,n/a**,0.4048405,0.9011357,0.052728,77170,72424,77388
"Kennebec County, Maine",23011,Maine,0.0160827,n/a**,0.0162885,0.1145374,0.0065574,0,0.3733895,n/a**,0.3721805,0.4296333,n/a**,0.4290727,0.6283043,0.0542492,73143,81502,72817
"Knox County, Maine",23013,Maine,0.016791,n/a**,0.0168539,0.18,0,0,0.3531545,n/a**,0.3537118,0.3886875,n/a**,0.3886463,0.6793084,0.0484419,75377,58702,75802
